registry,geography,year,product_or_class,count,count_type,per_10m_population,verbatim,source_doc,source_url,status,notes
EBMT activity survey,Austria,2020,CAR-T all,,patients,17.98,"Supplementary Table 2. CAR-T therapy rate by country and year: Austria, 2020: 17,98","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary Table 2. CAR-T therapy rate by country and year (41409_2026_2919_MOESM2_ESM.docx)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,verified-from-source,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be derived as rate x population / 1e7 (paper states population numbers from Eurostat). Blank cells in the source table (years with no CAR-T reported or before first activity) are omitted; fetched 2026-09-05
EBMT activity survey,Austria,2021,CAR-T all,,patients,47.02,"Supplementary Table 2. CAR-T therapy rate by country and year: Austria, 2021: 47,02","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary Table 2. CAR-T therapy rate by country and year (41409_2026_2919_MOESM2_ESM.docx)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,verified-from-source,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be derived as rate x population / 1e7 (paper states population numbers from Eurostat). Blank cells in the source table (years with no CAR-T reported or before first activity) are omitted; fetched 2026-09-05
EBMT activity survey,Austria,2022,CAR-T all,,patients,72.39,"Supplementary Table 2. CAR-T therapy rate by country and year: Austria, 2022: 72,39","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary Table 2. CAR-T therapy rate by country and year (41409_2026_2919_MOESM2_ESM.docx)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,verified-from-source,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be derived as rate x population / 1e7 (paper states population numbers from Eurostat). Blank cells in the source table (years with no CAR-T reported or before first activity) are omitted; fetched 2026-09-05
EBMT activity survey,Austria,2023,CAR-T all,,patients,92.26,"Supplementary Table 2. CAR-T therapy rate by country and year: Austria, 2023: 92,26","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary Table 2. CAR-T therapy rate by country and year (41409_2026_2919_MOESM2_ESM.docx)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,verified-from-source,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be derived as rate x population / 1e7 (paper states population numbers from Eurostat). Blank cells in the source table (years with no CAR-T reported or before first activity) are omitted; fetched 2026-09-05
EBMT activity survey,Belarus,2020,CAR-T all,,patients,1.07,"Supplementary Table 2. CAR-T therapy rate by country and year: Belarus, 2020: 1,07","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary Table 2. CAR-T therapy rate by country and year (41409_2026_2919_MOESM2_ESM.docx)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,verified-from-source,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be derived as rate x population / 1e7 (paper states population numbers from Eurostat). Blank cells in the source table (years with no CAR-T reported or before first activity) are omitted; fetched 2026-09-05
EBMT activity survey,Belarus,2021,CAR-T all,,patients,4.3,"Supplementary Table 2. CAR-T therapy rate by country and year: Belarus, 2021: 4,3","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary Table 2. CAR-T therapy rate by country and year (41409_2026_2919_MOESM2_ESM.docx)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,verified-from-source,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be derived as rate x population / 1e7 (paper states population numbers from Eurostat). Blank cells in the source table (years with no CAR-T reported or before first activity) are omitted; fetched 2026-09-05
EBMT activity survey,Belarus,2022,CAR-T all,,patients,3.25,"Supplementary Table 2. CAR-T therapy rate by country and year: Belarus, 2022: 3,25","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary Table 2. CAR-T therapy rate by country and year (41409_2026_2919_MOESM2_ESM.docx)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,verified-from-source,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be derived as rate x population / 1e7 (paper states population numbers from Eurostat). Blank cells in the source table (years with no CAR-T reported or before first activity) are omitted; fetched 2026-09-05
EBMT activity survey,Belarus,2023,CAR-T all,,patients,7.63,"Supplementary Table 2. CAR-T therapy rate by country and year: Belarus, 2023: 7,63","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary Table 2. CAR-T therapy rate by country and year (41409_2026_2919_MOESM2_ESM.docx)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,verified-from-source,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be derived as rate x population / 1e7 (paper states population numbers from Eurostat). Blank cells in the source table (years with no CAR-T reported or before first activity) are omitted; fetched 2026-09-05
EBMT activity survey,Belgium,2018,CAR-T all,,patients,8.77,"Supplementary Table 2. CAR-T therapy rate by country and year: Belgium, 2018: 8,77","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary Table 2. CAR-T therapy rate by country and year (41409_2026_2919_MOESM2_ESM.docx)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,verified-from-source,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be derived as rate x population / 1e7 (paper states population numbers from Eurostat). Blank cells in the source table (years with no CAR-T reported or before first activity) are omitted; fetched 2026-09-05
EBMT activity survey,Belgium,2019,CAR-T all,,patients,24.44,"Supplementary Table 2. CAR-T therapy rate by country and year: Belgium, 2019: 24,44","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary Table 2. CAR-T therapy rate by country and year (41409_2026_2919_MOESM2_ESM.docx)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,verified-from-source,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be derived as rate x population / 1e7 (paper states population numbers from Eurostat). Blank cells in the source table (years with no CAR-T reported or before first activity) are omitted; fetched 2026-09-05
EBMT activity survey,Belgium,2020,CAR-T all,,patients,32.98,"Supplementary Table 2. CAR-T therapy rate by country and year: Belgium, 2020: 32,98","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary Table 2. CAR-T therapy rate by country and year (41409_2026_2919_MOESM2_ESM.docx)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,verified-from-source,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be derived as rate x population / 1e7 (paper states population numbers from Eurostat). Blank cells in the source table (years with no CAR-T reported or before first activity) are omitted; fetched 2026-09-05
EBMT activity survey,Belgium,2021,CAR-T all,,patients,54.52,"Supplementary Table 2. CAR-T therapy rate by country and year: Belgium, 2021: 54,52","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary Table 2. CAR-T therapy rate by country and year (41409_2026_2919_MOESM2_ESM.docx)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,verified-from-source,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be derived as rate x population / 1e7 (paper states population numbers from Eurostat). Blank cells in the source table (years with no CAR-T reported or before first activity) are omitted; fetched 2026-09-05
EBMT activity survey,Belgium,2022,CAR-T all,,patients,62.84,"Supplementary Table 2. CAR-T therapy rate by country and year: Belgium, 2022: 62,84","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary Table 2. CAR-T therapy rate by country and year (41409_2026_2919_MOESM2_ESM.docx)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,verified-from-source,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be derived as rate x population / 1e7 (paper states population numbers from Eurostat). Blank cells in the source table (years with no CAR-T reported or before first activity) are omitted; fetched 2026-09-05
EBMT activity survey,Belgium,2023,CAR-T all,,patients,74.09,"Supplementary Table 2. CAR-T therapy rate by country and year: Belgium, 2023: 74,09","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary Table 2. CAR-T therapy rate by country and year (41409_2026_2919_MOESM2_ESM.docx)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,verified-from-source,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be derived as rate x population / 1e7 (paper states population numbers from Eurostat). Blank cells in the source table (years with no CAR-T reported or before first activity) are omitted; fetched 2026-09-05
EBMT activity survey,Croatia,2020,CAR-T all,,patients,15.25,"Supplementary Table 2. CAR-T therapy rate by country and year: Croatia, 2020: 15,25","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary Table 2. CAR-T therapy rate by country and year (41409_2026_2919_MOESM2_ESM.docx)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,verified-from-source,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be derived as rate x population / 1e7 (paper states population numbers from Eurostat). Blank cells in the source table (years with no CAR-T reported or before first activity) are omitted; fetched 2026-09-05
EBMT activity survey,Croatia,2021,CAR-T all,,patients,28.26,"Supplementary Table 2. CAR-T therapy rate by country and year: Croatia, 2021: 28,26","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary Table 2. CAR-T therapy rate by country and year (41409_2026_2919_MOESM2_ESM.docx)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,verified-from-source,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be derived as rate x population / 1e7 (paper states population numbers from Eurostat). Blank cells in the source table (years with no CAR-T reported or before first activity) are omitted; fetched 2026-09-05
EBMT activity survey,Croatia,2022,CAR-T all,,patients,28.48,"Supplementary Table 2. CAR-T therapy rate by country and year: Croatia, 2022: 28,48","Greco R, Sánchez-Ortega I et al. The 2024 EBMT activity report: crossing one million HCTs and 20,000 CAR-T. A landmark in cellular therapy. Bone Marrow Transplant 2026 (doi 10.1038/s41409-026-02919-9) - Supplementary Table 2. CAR-T therapy rate by country and year (41409_2026_2919_MOESM2_ESM.docx)",https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41409-026-02919-9/MediaObjects/41409_2026_2919_MOESM2_ESM.docx,verified-from-source,Rate per 10 million population as printed (decimal comma in source); patient count for this country-year is not printed in any EBMT survey table (2018-2023 appendices list HCT only); count can be derived as rate x population / 1e7 (paper states population numbers from Eurostat). Blank cells in the source table (years with no CAR-T reported or before first activity) are omitted; fetched 2026-09-05
