source_id,source_title,geography,series,scenario,year,value_low,value_point,value_high,unit,verbatim_or_table,source_url,status,notes
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,approvals_per_year,base; TA=Hematology (non-oncology),2023,,2,,CGT product launches in France in the year (therapy area),Table 3 row 'Hematology (non-oncology)': 2023 2; 2024 0; 2025 0; 2026 0; 2027 1; 2028 0; 2029 1; 2030 0; Total 4,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 3.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,approvals_per_year,base; TA=Hematology (non-oncology),2024,,0,,CGT product launches in France in the year (therapy area),Table 3 row 'Hematology (non-oncology)': 2023 2; 2024 0; 2025 0; 2026 0; 2027 1; 2028 0; 2029 1; 2030 0; Total 4,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 3.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,approvals_per_year,base; TA=Hematology (non-oncology),2025,,0,,CGT product launches in France in the year (therapy area),Table 3 row 'Hematology (non-oncology)': 2023 2; 2024 0; 2025 0; 2026 0; 2027 1; 2028 0; 2029 1; 2030 0; Total 4,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 3.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,approvals_per_year,base; TA=Hematology (non-oncology),2026,,0,,CGT product launches in France in the year (therapy area),Table 3 row 'Hematology (non-oncology)': 2023 2; 2024 0; 2025 0; 2026 0; 2027 1; 2028 0; 2029 1; 2030 0; Total 4,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 3.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,approvals_per_year,base; TA=Hematology (non-oncology),2027,,1,,CGT product launches in France in the year (therapy area),Table 3 row 'Hematology (non-oncology)': 2023 2; 2024 0; 2025 0; 2026 0; 2027 1; 2028 0; 2029 1; 2030 0; Total 4,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 3.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,approvals_per_year,base; TA=Hematology (non-oncology),2028,,0,,CGT product launches in France in the year (therapy area),Table 3 row 'Hematology (non-oncology)': 2023 2; 2024 0; 2025 0; 2026 0; 2027 1; 2028 0; 2029 1; 2030 0; Total 4,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 3.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,approvals_per_year,base; TA=Hematology (non-oncology),2029,,1,,CGT product launches in France in the year (therapy area),Table 3 row 'Hematology (non-oncology)': 2023 2; 2024 0; 2025 0; 2026 0; 2027 1; 2028 0; 2029 1; 2030 0; Total 4,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 3.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,approvals_per_year,base; TA=Hematology (non-oncology),2030,,0,,CGT product launches in France in the year (therapy area),Table 3 row 'Hematology (non-oncology)': 2023 2; 2024 0; 2025 0; 2026 0; 2027 1; 2028 0; 2029 1; 2030 0; Total 4,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 3.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,approvals_per_year,base; TA=Neurology,2023,,0,,CGT product launches in France in the year (therapy area),Table 3 row 'Neurology': 2023 0; 2024 1; 2025 2; 2026 1; 2027 0; 2028 0; 2029 0; 2030 0; Total 4,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 3.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,approvals_per_year,base; TA=Neurology,2024,,1,,CGT product launches in France in the year (therapy area),Table 3 row 'Neurology': 2023 0; 2024 1; 2025 2; 2026 1; 2027 0; 2028 0; 2029 0; 2030 0; Total 4,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 3.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,approvals_per_year,base; TA=Neurology,2025,,2,,CGT product launches in France in the year (therapy area),Table 3 row 'Neurology': 2023 0; 2024 1; 2025 2; 2026 1; 2027 0; 2028 0; 2029 0; 2030 0; Total 4,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 3.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,approvals_per_year,base; TA=Neurology,2026,,1,,CGT product launches in France in the year (therapy area),Table 3 row 'Neurology': 2023 0; 2024 1; 2025 2; 2026 1; 2027 0; 2028 0; 2029 0; 2030 0; Total 4,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 3.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,approvals_per_year,base; TA=Neurology,2027,,0,,CGT product launches in France in the year (therapy area),Table 3 row 'Neurology': 2023 0; 2024 1; 2025 2; 2026 1; 2027 0; 2028 0; 2029 0; 2030 0; Total 4,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 3.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,approvals_per_year,base; TA=Neurology,2028,,0,,CGT product launches in France in the year (therapy area),Table 3 row 'Neurology': 2023 0; 2024 1; 2025 2; 2026 1; 2027 0; 2028 0; 2029 0; 2030 0; Total 4,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 3.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,approvals_per_year,base; TA=Neurology,2029,,0,,CGT product launches in France in the year (therapy area),Table 3 row 'Neurology': 2023 0; 2024 1; 2025 2; 2026 1; 2027 0; 2028 0; 2029 0; 2030 0; Total 4,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 3.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,approvals_per_year,base; TA=Neurology,2030,,0,,CGT product launches in France in the year (therapy area),Table 3 row 'Neurology': 2023 0; 2024 1; 2025 2; 2026 1; 2027 0; 2028 0; 2029 0; 2030 0; Total 4,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 3.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,approvals_per_year,base; TA=Immunology,2023,,0,,CGT product launches in France in the year (therapy area),Table 3 row 'Immunology': 2023 0; 2024 0; 2025 0; 2026 0; 2027 2; 2028 0; 2029 0; 2030 0; Total 2,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 3.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,approvals_per_year,base; TA=Immunology,2024,,0,,CGT product launches in France in the year (therapy area),Table 3 row 'Immunology': 2023 0; 2024 0; 2025 0; 2026 0; 2027 2; 2028 0; 2029 0; 2030 0; Total 2,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 3.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,approvals_per_year,base; TA=Immunology,2025,,0,,CGT product launches in France in the year (therapy area),Table 3 row 'Immunology': 2023 0; 2024 0; 2025 0; 2026 0; 2027 2; 2028 0; 2029 0; 2030 0; Total 2,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 3.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,approvals_per_year,base; TA=Immunology,2026,,0,,CGT product launches in France in the year (therapy area),Table 3 row 'Immunology': 2023 0; 2024 0; 2025 0; 2026 0; 2027 2; 2028 0; 2029 0; 2030 0; Total 2,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 3.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,approvals_per_year,base; TA=Immunology,2027,,2,,CGT product launches in France in the year (therapy area),Table 3 row 'Immunology': 2023 0; 2024 0; 2025 0; 2026 0; 2027 2; 2028 0; 2029 0; 2030 0; Total 2,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 3.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,approvals_per_year,base; TA=Immunology,2028,,0,,CGT product launches in France in the year (therapy area),Table 3 row 'Immunology': 2023 0; 2024 0; 2025 0; 2026 0; 2027 2; 2028 0; 2029 0; 2030 0; Total 2,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 3.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,approvals_per_year,base; TA=Immunology,2029,,0,,CGT product launches in France in the year (therapy area),Table 3 row 'Immunology': 2023 0; 2024 0; 2025 0; 2026 0; 2027 2; 2028 0; 2029 0; 2030 0; Total 2,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 3.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,approvals_per_year,base; TA=Immunology,2030,,0,,CGT product launches in France in the year (therapy area),Table 3 row 'Immunology': 2023 0; 2024 0; 2025 0; 2026 0; 2027 2; 2028 0; 2029 0; 2030 0; Total 2,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 3.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,approvals_per_year,base; TA=Cardiovascular,2023,,0,,CGT product launches in France in the year (therapy area),Table 3 row 'Cardiovascular': 2023 0; 2024 0; 2025 1; 2026 0; 2027 0; 2028 0; 2029 0; 2030 0; Total 1,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 3.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,approvals_per_year,base; TA=Cardiovascular,2024,,0,,CGT product launches in France in the year (therapy area),Table 3 row 'Cardiovascular': 2023 0; 2024 0; 2025 1; 2026 0; 2027 0; 2028 0; 2029 0; 2030 0; Total 1,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 3.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,approvals_per_year,base; TA=Cardiovascular,2025,,1,,CGT product launches in France in the year (therapy area),Table 3 row 'Cardiovascular': 2023 0; 2024 0; 2025 1; 2026 0; 2027 0; 2028 0; 2029 0; 2030 0; Total 1,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 3.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,approvals_per_year,base; TA=Cardiovascular,2026,,0,,CGT product launches in France in the year (therapy area),Table 3 row 'Cardiovascular': 2023 0; 2024 0; 2025 1; 2026 0; 2027 0; 2028 0; 2029 0; 2030 0; Total 1,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 3.
S17,Forecasting the potential impact of cell and gene therapies in France: projecting product launches and patients treated,France,approvals_per_year,base; TA=Cardiovascular,2027,,0,,CGT product launches in France in the year (therapy area),Table 3 row 'Cardiovascular': 2023 0; 2024 0; 2025 1; 2026 0; 2027 0; 2028 0; 2029 0; 2030 0; Total 1,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10910012/fullTextXML,verified-from-source,Therapy-area breakdown of Table 3.
