product_key,nct,brief_title,official_title,start_date,status,study_type,phases,sponsor,interventions,matched_by
abecma,NCT06518551,Elotuzumab + Iberdomide + Dexamethasone Post Ide-Cel in RRMM,A Phase I/II Study of Elotuzumab and Iberdomide and Dexamethasone Post Idecabtagene Vicleucel in Relapsed and Refractory Multiple Myeloma,2024-11-01,RECRUITING,INTERVENTIONAL,PHASE1|PHASE2,"Omar Nadeem, MD",Elotuzumab|Iberdomide|Dexamethasone,search
abecma,NCT03274219,Study of bb21217 in Multiple Myeloma,"A Phase 1 Study of bb21217, an Anti-BCMA CAR T Cell Drug Product, in Relapsed and/or Refractory Multiple Myeloma",2017-08-16,COMPLETED,INTERVENTIONAL,PHASE1,2seventy bio,bb21217,search
abecma,NCT03651128,Efficacy and Safety Study of bb2121 Versus Standard Regimens in Subjects With Relapsed and Refractory Multiple Myeloma (RRMM),"A Phase 3, Multicenter, Randomized, Open-label Study to Compare the Efficacy and Safety of bb2121 Versus Standard Regimens in Subjects With Relapsed and Refractory Multiple Myeloma (RRMM) (KarMMa-3)",2019-04-16,COMPLETED,INTERVENTIONAL,PHASE3,Celgene,bb2121|Daratumumab|Pomalidomide|Dexamethasone|Bortezomib|Ixazomib|Lenalidomide|Carfilzomib|Elotuzumab,search
abecma,NCT05393804,A Study of Whether Ide-cel (bb2121) Can Be Made From People With Multiple Myeloma Who Have Had a Hematopoietic Cell Transplant,Feasibility Trial of Autologous Anti-B Cell Maturation Antigen Chimeric Antigen Receptor T Cell Therapy Using Ide-Cel for Multiple Myeloma Patients Status Post Hematopoietic Cell Transplantation,2022-05-20,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,PHASE2,Memorial Sloan Kettering Cancer Center,Ide-cel (bb2121),search
abecma,NCT04196491,"A Study to Evaluate the Safety of bb2121 in Subjects With High Risk, Newly Diagnosed Multiple Myeloma (NDMM)","A Phase 1, Open-label, Multicenter Study to Evaluate the Safety of bb2121 in Subjects With High Risk, Newly Diagnosed Multiple Myeloma (KarMMa-4)",2020-05-27,COMPLETED,INTERVENTIONAL,PHASE1,Celgene,bb2121|Fludarabine|Cyclophosphamide|Lenalidomide,search
abecma,NCT03601078,An Efficacy and Safety Study of bb2121 in Subjects With Relapsed and Refractory Multiple Myeloma and in Subjects With High-Risk Multiple Myeloma,"A Phase 2, Multi-cohort, Open-label, Multicenter Study to Evaluate the Efficacy and Safety of bb2121 in Subjects With Relapsed and Refractory Multiple Myeloma and in Subjects With Clinical High-Risk Multiple Myeloma (KarMMa-2)",2018-12-13,COMPLETED,INTERVENTIONAL,PHASE2,Celgene,bb2121|Lenalomide|Talquetamab,search
abecma,NCT02658929,Study of bb2121 in Multiple Myeloma,CRB-401 A Phase 1 Study of bb2121 in BCMA-Expressing Multiple Myeloma,2015-12-22,COMPLETED,INTERVENTIONAL,PHASE1,Celgene,bb2121,origin_nct
carvykti,NCT03758417,"A Study of LCAR-B38M CAR-T Cells, a Chimeric Antigen Receptor T-cell (CAR-T) Therapy Directed Against B-cell Maturation Antigen (BCMA) in Chinese Participants With Relapsed or Refractory Multiple Myeloma","A Phase 2, Open-Label Study of LCAR-B38M CAR-T Cells, a Chimeric Antigen Receptor T-cell (CAR-T) Therapy Directed Against BCMA in Chinese Subjects With Relapsed or Refractory Multiple Myeloma",2019-01-23,TERMINATED,INTERVENTIONAL,PHASE2,Nanjing Legend Biotech Co.,LCAR-B38M CAR-T Cell,search
carvykti,NCT04133636,"A Study of JNJ-68284528, a Chimeric Antigen Receptor T Cell (CAR-T) Therapy Directed Against B-cell Maturation Antigen (BCMA) in Participants With Multiple Myeloma","68284528MMY2003: A Phase 2, Multicohort Open-Label Study of JNJ-68284528, a Chimeric Antigen Receptor T Cell (CAR-T) Therapy Directed Against BCMA in Subjects With Multiple Myeloma",2019-11-07,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,PHASE2,"Janssen Research & Development, LLC",JNJ-68284528|Lenalidomide|Daratumumab|Bortezomib|Dexamethasone,search
carvykti,NCT05257083,"A Study of Daratumumab, Bortezomib, Lenalidomide and Dexamethasone (DVRd) Followed by Ciltacabtagene Autoleucel Versus Daratumumab, Bortezomib, Lenalidomide and Dexamethasone (DVRd) Followed by Autologous Stem Cell Transplant (ASCT) in Participants With Newly Diagnosed Multiple Myeloma","A Phase 3 Randomized Study Comparing Daratumumab, Bortezomib, Lenalidomide and Dexamethasone (DVRd) Followed by Ciltacabtagene Autoleucel Versus Daratumumab, Bortezomib, Lenalidomide and Dexamethasone (DVRd) Followed by Autologous Stem Cell Transplant (ASCT) in Participants With Newly Diagnosed Multiple Myeloma Who Are Transplant Eligible",2023-10-10,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,PHASE3,Stichting European Myeloma Network,Daratumumab|Bortezomib|Lenalidomide|Dexamethasone|Cilta-cel|Cyclophosphamide|Fludarabine,search
carvykti,NCT07725406,Low-Dose TBI Plus CAR T-Cell Therapy for Relapsed/Refractory DLBCL and Multiple Myeloma,"A Phase Ib, Dose-Escalation Study of Augmented Lymphodepletion and CAR T-cell Priming With Low-dose Total Body Irradiation in Patients With Relapsed or Refractory Diffuse Large B-cell Lymphomas and Multiple Myeloma Receiving Treatment With Commercial CD19 or BCMA-directed CAR T-cell Therapies",2026-08-01,NOT_YET_RECRUITING,INTERVENTIONAL,PHASE1,Weill Medical College of Cornell University,Lymphodepleting chemotherapy: Cyclophosphamide|Lymphodepleting chemotherapy: Bendamustine|Lymphodepleting chemotherapy: Fludarabine|Lisocabtagene Maraleucel|Axicabtagene Ciloleucel|Ciltacabtagene Autoleucel|Low-Dose Total Body Irradiation,search
carvykti,NCT06577025,"A Study of Different Sequences of Cilta-cel, Talquetamab in Combination With Daratumumab and Teclistamab in Combination With Daratumumab Following Induction With Daratumumab, Bortezomib, Lenalidomide and Dexamethasone in Participants With Standard-risk Newly Diagnosed Multiple Myeloma","A Phase 2, Open-label Study to Evaluate the Efficacy and Safety of Different Sequences of Ciltacabtagene Autoleucel (Cilta-cel), Talquetamab SC in Combination With Daratumumab SC (Tal-D) and Teclistamab SC in Combination With Daratumumab SC (Tec-D) Following Induction With Daratumumab, Bortezomib, Lenalidomide and Dexamethasone (DVRd) in Participants With Standard-risk Newly Diagnosed Multiple Myeloma",2024-08-20,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,PHASE2,"Janssen Research & Development, LLC",Cilta-cel|Talquetamab|Daratumumab|Teclistamab|Bortezomib|Lenalidomide|Dexamethasone|Cyclophosphamide|Fludarabine,search
carvykti,NCT05767359,CAR- PRISM (PRecision Intervention Smoldering Myeloma),CAR- PRISM (PRecision Intervention Smoldering Myeloma): A Chimeric Antigen Receptor T Cell (CAR-T) Therapy Directed Against BCMA in High-Risk Smoldering Myeloma,2023-04-19,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,PHASE2,Dana-Farber Cancer Institute,Ciltacabtagene Autoleucel|Cyclophosphamide|Fludarabine Phosphate,search
carvykti,NCT05347485,A Study of JNJ-68284528 Out-of-Specification (OOS) for Commercial Release in Participants With Multiple Myeloma,A Safety and Efficacy Study of JNJ-68284528 (Ciltacabtagene Autoleucel) Out-of-Specification (OOS) for Commercial Release in Patients With Multiple Myeloma,2022-05-13,COMPLETED,INTERVENTIONAL,PHASE2,"Janssen Scientific Affairs, LLC",Cilta-cel|Lymphodepleting Therapy (Cyclophosphamide and Fludarabine),search
carvykti,NCT05201781,A Long-term Study for Participants Previously Treated With Ciltacabtagene Autoleucel,Long-term Follow-up Study for Participants Previously Treated With Ciltacabtagene Autoleucel,2022-03-09,RECRUITING,INTERVENTIONAL,PHASE4,"Janssen Research & Development, LLC",Cilta-cel,search
carvykti,NCT07093554,Cilta-Talq Fusion Study: A Phase 1b Study of Talquetamab Bridging Therapy Followed by Ciltacabtagene Autoleucel in Patients With Relapsed/Refractory Multiple Myeloma,Cilta-Talq Fusion Study: A Phase 1b Study of Talquetamab Bridging Therapy Followed by Ciltacabtagene Autoleucel in Patients With Relapsed/Refractory Multiple Myeloma,2025-12-02,RECRUITING,INTERVENTIONAL,PHASE1,Medical College of Wisconsin,Talquetamab|Ciltacabtagene Autoleucel,search
carvykti,NCT04181827,"A Study Comparing JNJ-68284528, a CAR-T Therapy Directed Against B-cell Maturation Antigen (BCMA), Versus Pomalidomide, Bortezomib and Dexamethasone (PVd) or Daratumumab, Pomalidomide and Dexamethasone (DPd) in Participants With Relapsed and Lenalidomide-Refractory Multiple Myeloma","A Phase 3 Randomized Study Comparing JNJ-68284528, a Chimeric Antigen Receptor T Cell (CAR-T) Therapy Directed Against BCMA, Versus Pomalidomide, Bortezomib and Dexamethasone (PVd) or Daratumumab, Pomalidomide and Dexamethasone (DPd) in Subjects With Relapsed and Lenalidomide-Refractory Multiple Myeloma",2020-06-12,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,PHASE3,"Janssen Research & Development, LLC",Cilta-cel|Pomalidomide|Bortezomib|Dexamethasone|Daratumumab,search
carvykti,NCT04923893,"A Study of Bortezomib, Lenalidomide and Dexamethasone (VRd) Followed by Cilta-cel, a CAR-T Therapy Directed Against BCMA Versus VRd Followed by Lenalidomide and Dexamethasone (Rd) Therapy in Participants With Newly Diagnosed Multiple Myeloma for Whom ASCT is Not Planned as Initial Therapy","A Phase 3 Randomized Study Comparing Bortezomib, Lenalidomide and Dexamethasone (VRd) Followed by Ciltacabtagene Autoleucel, a Chimeric Antigen Receptor T Cell (CAR-T) Therapy Directed Against BCMA Versus Bortezomib, Lenalidomide, and Dexamethasone (VRd) Followed by Lenalidomide and Dexamethasone (Rd) Therapy in Participants With Newly Diagnosed Multiple Myeloma for Whom Hematopoietic Stem Cell Transplant is Not Planned as Initial Therapy",2021-08-19,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,PHASE3,"Janssen Research & Development, LLC",Bortezomib|Dexamethasone|Lenalidomide|Cilta-cel|Cyclophosphamide|Fludarabine,search
carvykti,NCT07149857,A Study to Evaluate Efficacy and Safety of Ciltacabtagene Autoleucel,A Phase 2 Multicohort Trial to Further Characterize the Efficacy and Safety of Ciltacabtagene Autoleucel,2025-10-03,RECRUITING,INTERVENTIONAL,PHASE2,"Janssen Research & Development, LLC",Cilta-cel|Cyclophosphamide|Induction therapy|Fludarabine,search
carvykti,NCT06550895,A Study of Ciltacabtagene Autoleucel and Talquetamab for the Treatment of Participants With High-Risk Multiple Myeloma,"A Phase 2, Open-Label, Multicenter Study of Ciltacabtagene Autoleucel and Talquetamab for the Treatment of Participants With High-Risk Multiple Myeloma",2024-09-16,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,PHASE2,"Janssen Research & Development, LLC",Cilta-cel|Talquetamab,search
carvykti,NCT07200089,Recombinant Human IL-7 (NT-I7) in Relapsed/Refractory Multiple Myeloma Following BCMA CAR-T Therapy (Cilta-cel),"A Double-blind, Placebo-controlled Phase Ib Study Evaluating the Safety and Toxicity of Recombinant Human IL-7 (NT-I7) in Relapsed/Refractory Multiple Myeloma Following BCMA CAR-T Therapy (Cilta-cel)",2026-08-31,RECRUITING,INTERVENTIONAL,PHASE1,Washington University School of Medicine,NT-I7|Placebo,search
carvykti,NCT05666700,CAR-T Cell Therapy in RelApsed/Refractory Myeloma With ExtrameduLlary Disease - an in Vivo Imaging and Molecular Monitoring Study,CAR-T Cell Therapy in RelApsed/Refractory Myeloma With ExtrameduLlary Disease - an in Vivo Imaging and Molecular Monitoring Study,2023-12-08,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,PHASE1,"Peter MacCallum Cancer Centre, Australia",Combination Product: JNJ-68284528 (Cilta-cel) & 64Cu SPION dual PET-MR imaging agent,search
carvykti,NCT06940297,Dasatinib and Quercetin With CAR-T Therapy for the Treatment of Patients With Relapsed or Refractory Multiple Myeloma,"DART: Phase II Study of Dasatinib and Quercetin in Patients With Relapsed, Refractory Multiple Myeloma Receiving CAR-T Therapy",2025-09-18,RECRUITING,INTERVENTIONAL,PHASE2,Mayo Clinic,Biopsy Procedure|Biospecimen Collection|Bone Marrow Aspiration|Bone Marrow Biopsy|Ciltacabtagene Autoleucel|Computed Tomography|Cyclophosphamide|Dasatinib|Fludarabine|Positron Emission Tomography|Quercetin,search
carvykti,NCT06947083,Elranatamab Post Cilta-cel in Patients With Clinical High Risk Relapsed Myeloma,Phase II Study of Elranatamab as Maintenance Therapy Post Ciltacabtagene-autoleucel(Cilta-cel) in Patients With Clinical High Risk Relapsed Myeloma,2025-05-27,RECRUITING,INTERVENTIONAL,PHASE2,H. Lee Moffitt Cancer Center and Research Institute,Elranatamab,search
carvykti,NCT03090659,LCAR-B38M Cells in Treating Relapsed/Refractory (R/R) Multiple Myeloma,A Clinical Study of Legend Biotech BCMA-chimeric Antigen Receptor Technology in Treating Relapsed/Refractory (R/R) Multiple Myeloma Patients,2015-10-02,UNKNOWN,INTERVENTIONAL,PHASE1|PHASE2,Nanjing Legend Biotech Co.,LCAR-B38M CAR-T cell injection,search
carvykti,NCT06623630,Lymphodepleting Total Body Irradiation (TBI) Plus Cyclophosphamide Prior to Ciltacabtagene Autoleucel (Carvykti; Cilta-cel) for Multiple Myeloma (MM) Patients With Impaired Renal Function,A Pilot Safety and Feasibility Study of Lymphodepleting Total Body Irradiation (TBI) Plus Cyclophosphamide Prior to Ciltacabtagene Autoleucel (Carvykti; Cilta-cel) for Multiple Myeloma (MM) Patients With Impaired Renal Function,2024-12-04,RECRUITING,INTERVENTIONAL,PHASE1,Washington University School of Medicine,Cyclophosphamide|Ciltacabtagene Autoleucel|Total body irradiation,search
carvykti,NCT06574126,Ciltacabtagene Autoleucel in High-Risk Smoldering Multiple Myeloma,"Phase II Open-Label, Single Arm, Multicenter Study of Ciltacabtagene Autoleucel in High-Risk Smoldering Multiple Myeloma (GEM-CAR-HiRiSMM)",2024-09-30,RECRUITING,INTERVENTIONAL,PHASE2,PETHEMA Foundation,Group 1: Dara-VRD followed by apheresis and cilta-cel infusion|Group 2: Apheresis followed by Dara-VRD and cilta-cel infusion,search
carvykti,NCT03548207,"A Study of JNJ-68284528, a Chimeric Antigen Receptor T Cell (CAR-T) Therapy Directed Against B-Cell Maturation Antigen (BCMA) in Participants With Relapsed or Refractory Multiple Myeloma","A Phase 1b-2, Open-Label Study of JNJ-68284528, A Chimeric Antigen Receptor T-Cell (CAR-T) Therapy Directed Against BCMA in Subjects With Relapsed or Refractory Multiple Myeloma",2018-06-29,COMPLETED,INTERVENTIONAL,PHASE1|PHASE2,"Janssen Research & Development, LLC",JNJ-68284528,search
carvykti,NCT03090659,LCAR-B38M Cells in Treating Relapsed/Refractory (R/R) Multiple Myeloma,A Clinical Study of Legend Biotech BCMA-chimeric Antigen Receptor Technology in Treating Relapsed/Refractory (R/R) Multiple Myeloma Patients,2015-10-02,UNKNOWN,INTERVENTIONAL,PHASE1|PHASE2,Nanjing Legend Biotech Co.,LCAR-B38M CAR-T cell injection,origin_nct
aucatzyl,NCT07400029,A Study of Obecabtagene Autoleucel in People With B-cell Acute Lymphoblastic Leukemia,A Phase II Trial of Obecabtagene Autoleucel Consolidation in Adult Patients With Acute Lymphoblastic Leukemia in First Complete Remission Without Measurable Residual Disease,2026-02-03,RECRUITING,INTERVENTIONAL,PHASE2,Memorial Sloan Kettering Cancer Center,Obecabtagene Autoleucel,search
aucatzyl,NCT04404660,A Study of CD19 Targeted CAR T Cell Therapy in Adult Patients With Relapsed or Refractory B Cell Acute Lymphoblastic Leukaemia (ALL),"An Open-Label, Multi-Centre, Phase Ib/II Study Evaluating the Safety and Efficacy of AUTO1, a CAR T Cell Treatment Targeting CD19, in Adult Patients With Relapsed or Refractory B Cell Acute Lymphoblastic Leukaemia",2020-06-03,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,PHASE1|PHASE2,Autolus Limited,AUTO1,search
aucatzyl,NCT06333483,"Obe-cel in Adolescent [Applicable in UK Only] and Adult Severe, Refractory Systemic Lupus Erythematosus","A Single-Arm, Open-Label, Phase I Study to Determine the Safety, Tolerability and Preliminary Efficacy of Obecabtagene Autoleucel in Patients With Severe, Refractory Systemic Lupus Erythematosus",2024-02-02,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,PHASE1,Autolus Limited,Obecabtagene autoleucel (obe-cel),search
aucatzyl,NCT07053059,Phase 2 Study Assessing the Clinical Activity and Safety of Obecabtagene Autoleucel as a Consolidation in Patients With Newly Diagnosed High-risk B-cell Acute Lymphocytic Leukemia (ALL),Phase 2 Study Assessing the Clinical Activity and Safety of Obecabtagene Autoleucel as a Consolidation in Patients With Newly Diagnosed High-risk B-cell Acute Lymphocytic Leukemia (ALL),2025-08-26,RECRUITING,INTERVENTIONAL,PHASE2,M.D. Anderson Cancer Center,Obecabtagene autoleucel,search
aucatzyl,NCT07053800,"Obe-cel in Severe, Refractory Systemic Lupus Erythematosus (SLE) With Active Lupus Nephritis (LN)","A Single-Arm, Open-Label, Phase II Study to Determine the Safety and Efficacy of Obecabtagene Autoleucel (Obe-cel) in Participants With Severe, Refractory Systemic Lupus Erythematosus With Active Lupus Nephritis",2026-01-16,RECRUITING,INTERVENTIONAL,PHASE2,Autolus Limited,Obecabtagene autoleucel,search
aucatzyl,NCT07139743,Obe-cel in Refractory Progressive Forms of Multiple Sclerosis,"A Single-arm, Open-label, Phase I Study to Determine the Safety, Tolerability, and Preliminary Efficacy of Obe-cel in Participants With Refractory Progressive Forms of Multiple Sclerosis",2025-08-04,RECRUITING,INTERVENTIONAL,PHASE1,Autolus Limited,Obecabtagene autoleucel (obe-cel),search
aucatzyl,NCT06173518,A Study of CD19 Targeted CAR T Cell Therapy in Pediatric Patients With Relapsed or Refractory B Cell Acute Lymphoblastic Leukemia (B ALL) and Aggressive Mature B-cell Non-Hodgkin Lymphoma (B NHL),"A Single-Arm, Open-Label, Multicenter, Phase 1b/2 Study Evaluating the Safety and Efficacy of AUTO1 (Obecabtagene Autoleucel [Obe-cel]) in Pediatric Patients With CD19-positive Relapsed/Refractory (R/R) B Cell Acute Lymphoblastic Leukemia (B ALL) or R/R Aggressive Mature B Cell Non-Hodgkin Lymphoma (B NHL).",2023-11-16,RECRUITING,INTERVENTIONAL,PHASE1,Autolus Limited,AUTO1,search
aucatzyl,NCT02443831,CARPALL: Immunotherapy With CD19+CD22 CAR T-cells for CD19+ and CD22+ Acute Lymphoblastic Leukaemia,Immunotherapy With CD19+CD22 CAR Redirected T-cells for High Risk/Relapsed Paediatric CD19+ and CD22+ Acute Lymphoblastic Leukaemia,2016-04,RECRUITING,INTERVENTIONAL,PHASE1,"University College, London",Leukapheresis|Total Body Irradiation (TBI)|Lymphodepletion with Fludarabine|Lymphodepletion with Cyclophosphamide|CD19+CD22 CAR T-cells,origin_nct
luxturna,NCT00516477,Safety Study in Subjects With Leber Congenital Amaurosis,A Phase 1 Safety Study in Subjects With Leber Congenital Amaurosis (LCA) Using Adeno-Associated Viral Vector to Deliver the Gene for Human RPE65 Into the Retinal Pigment Epithelium (RPE) [AAV2-hRPE65v2-101],2007-09,COMPLETED,INTERVENTIONAL,PHASE1,"Spark Therapeutics, Inc.",voretigene neparvovec-rzyl,search
luxturna,NCT01208389,Phase 1 Follow-on Study of AAV2-hRPE65v2 Vector in Subjects With Leber Congenital Amaurosis (LCA) 2,A Follow-On Study to Evaluate the Safety of Re-Administration of Adeno-Associated Viral Vector Containing the Gene for Human RPE65 [AAV2-hRPE65v2] to the Contralateral Eye in Subjects With Leber Congenital Amaurosis (LCA) Previously Enrolled in a Phase 1 Study,2010-11,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,PHASE1|PHASE2,"Spark Therapeutics, Inc.",voretigene neparvovec-rzyl,search
luxturna,NCT00999609,Safety and Efficacy Study in Subjects With Leber Congenital Amaurosis,A Safety and Efficacy Study in Subjects With Leber Congenital Amaurosis (LCA) Using Adeno-Associated Viral Vector to Deliver the Gene for Human RPE65 to the Retinal Pigment Epithelium (RPE) [AAV2-hRPE65v2-301],2012-10,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,PHASE3,"Spark Therapeutics, Inc.","AAV2-hRPE65v2,voretigene neparvovec-rzyl",search
