product,indication_key,indication_label,geography,measure_type,value_low,value_point,value_high,unit,estimate_year,as_of_date,verbatim,source_doc,source_url,status,notes,source_file,product_key,geography_norm,value_low_n,value_point_n,value_high_n,family,lo,hi,has_number,grade,excluded
Hemgenix,HemB_adult,"all hemophilia, males",US,prevalent_eligible,,33000,,males living with hemophilia,2024,2024-05-15,"As many as 33,000 males are estimated to be living with hemophilia in the United States. | Hemophilia A (low levels of clotting factor VIII [8]) is three to four times as common as hemophilia B. | Among all males with hemophilia, just over 4 in 10 have the severe form of the disorder.","CDC, Data and Statistics on Hemophilia (page last reviewed 2024-05-15)",https://www.cdc.gov/hemophilia/data-research/index.html,verified-from-source,Three separate sentences joined with |. Disease-level base. Severe share (just over 40%) is for hemophilia A and B combined. | family set by override: all males with haemophilia; not the label population,eligible_E2.csv,hemgenix,US,,33000.0,,disease_prevalence,33000.0,33000.0,True,A,
Hemgenix,HemB_adult,"hemophilia B, males, all severities",US,prevalent_eligible,6600,,8250,males with hemophilia B,2024,2024-05-15,"(derived) 33,000 / 5 = 6,600 (if A is four times as common as B); 33,000 / 4 = 8,250 (if A is three times as common)","CDC, Data and Statistics on Hemophilia (page last reviewed 2024-05-15) (derived)",https://www.cdc.gov/hemophilia/data-research/index.html,derived,"Arithmetic from CDC statements: B share = 1/(1+3) to 1/(1+4). Adult (~53%) and severe (~29%, ICER/CDC) subsets much smaller. | family set by override: all-severity all-age males with haemophilia B",eligible_E2.csv,hemgenix,US,6600.0,,8250.0,disease_prevalence,6600.0,8250.0,True,A,
Hemgenix,HemB_adult,"hemophilia B, all severities",Global,prevalent_eligible,38000,,,people living with hemophilia B (WFH-identified),2024,2024-04-26,"According to the World Federation of Hemophilia, more than 38,000 people worldwide are living with hemophilia B.11","Pfizer press release, U.S. FDA Approves Pfizer's BEQVEZ (fidanacogene elaparvovec-dzkt) (2024-04-26), PDF",https://s206.q4cdn.com/795948973/files/doc_news/U.S.-FDA-Approves-Pfizers-BEQVEZ-fidanacogene-elaparvovec-dzkt-a-One-Time-Gene-Therapy-for-Adults-with-Hemophilia-B-2024.pdf,verified-from-source,"Lower bound ('more than'). Identified/registered patients reported to WFH, not true prevalence.",eligible_E2.csv,hemgenix,global,38000.0,,,prevalent,38000.0,,False,A,
Hemgenix,HemB_adult,adults in England with severe to moderately severe or severe haemophilia B (NICE resource impact population),England,gatekeeper_eligible,,300,,adults (upper bound of eligible pool),2024,2024-07-24,It is estimated around 300 adults in England are currently living with severe to moderately severe or severe haemophilia B. The number of people eligible for treatment within this guidance is likely to be lower.,"NICE TA989 Etranacogene dezaparvovec for treating moderately severe or severe haemophilia B, Resource impact summary report (last updated 2024-07-24)",https://www.nice.org.uk/guidance/ta989/resources/resource-impact-summary-report-13485648493,verified-from-source,"NICE recommended with managed access (Innovative Medicines Fund). 300 is the prevalent label-severity adult pool; eligible pool lower after anti-FIX antibodies, AAV5 titre and liver criteria. Page fetched by curl after nice.org.uk returned HTTP 403 to WebFetch.",eligible_E2.csv,hemgenix,England,,300.0,,prevalent,300.0,300.0,True,A,
Hemgenix,HemB_adult,adults eligible for etranacogene dezaparvovec in England (NICE prediction as reported),England,gatekeeper_eligible,,250,,people eligible,2024,2024-07-01,Approximately 2000 people in the UK have haemophilia B. | NICE predicts that around 250 of these patients will be eligible for the gene therapy in England.,"Progress Educational Trust (PET) news, NHS funding approved for haemophilia B gene therapy (2024-07-01), reporting NICE final draft guidance figures",https://www.progress.org.uk/nhs-funding-approved-for-haemophilia-b-gene-therapy/,verified-from-source,"Secondary report of NICE final draft guidance (June 2024); consistent with the NICE resource impact statement of ~300 adults with label-severity disease and 'eligible likely to be lower'. UK prevalent haemophilia B ~2,000 (all ages/severities).",eligible_E2.csv,hemgenix,England,,250.0,,prevalent,250.0,250.0,True,A,
Hemgenix,HemB_adult,"haemophilia B, all ages and severities",UK,prevalent_eligible,,2000,,people with haemophilia B,2024,2024-07-01,Approximately 2000 people in the UK have haemophilia B,"Progress Educational Trust (PET) news, NHS funding approved for haemophilia B gene therapy (2024-07-01), reporting NICE final draft guidance figures",https://www.progress.org.uk/nhs-funding-approved-for-haemophilia-b-gene-therapy/,verified-from-source,"Secondary source; compare WFH AGS 2022 UK hemophilia B count 1,721 (registered).",eligible_E2.csv,hemgenix,UK,,2000.0,,prevalent,2000.0,2000.0,True,A,
Hemgenix,HemB_adult,adults with severe and moderately severe haemophilia B without FIX-inhibitor history (GKV target population),Germany,gatekeeper_eligible,,340,,"patients (statutory health insurance, GKV)",2023,2023-10-19,Erwachsene mit schwerer und mittelschwerer Haemophilie B (angeborener Faktor-IX-Mangel) ohne Faktor-IX-Inhibitoren in ihrer Vorgeschichte ca. 340 Patientinnen und Patienten,"G-BA Beschluss Anlage XII Etranacogen Dezaparvovec (Haemophilie B), Beschluss vom 19. Oktober 2023, BAnz AT 24.11.2023 B4, section 2 Anzahl der Patientinnen und Patienten",https://www.g-ba.de/downloads/39-261-6233/2023-10-19_AM-RL-XII_Etranacogen-Dezaparvovec_D-937_BAnz.pdf,verified-from-source,"Tragende Gruende (same date, https://www.g-ba.de/downloads/40-268-9886/2023-10-19_AM-RL-XII_Etranacogen-Dezaparvovec_D-937_TrG.pdf): figures based on the Deutsches Haemophilieregister (DHR); G-BA used the manufacturer's upper bound (moderate plus severe), applied the FIX-inhibitor share to it and rejected excluding AAV5-seropositive patients ('nicht sachgerecht'). GKV covers ~88% of the German population. Umlauts transliterated. | family set by override: G-BA target population for a one-time therapy is the prevalent pool",eligible_E2.csv,hemgenix,Germany,,340.0,,prevalent,340.0,340.0,True,A,
Hemgenix,HemB_adult,population cible HAS (severe to moderately severe haemophilia B adults without FIX inhibitors),France,gatekeeper_eligible,,304,,patients per year at maturity (budget impact population),2023,2023,"According to the claimed price for a single injection, the introduction of HEMGENIX generates a 63% increase in Social Security spending over 5 years, with the target population reaching 304 patients annually at maturity. (English paraphrase in search result)","HAS, HEMGENIX (etranacogene dezaparvovec) - Hemophilie B, avis de la Commission de la Transparence / avis economique (2023)",https://www.has-sante.fr/jcms/p_3460133/fr/hemgenix-etranacogene-dezaparvovec-hemophilie-b,provisional-from-snippet,has-sante.fr returned HTTP 403 / aborted streams to WebFetch and curl; the figure comes from a search-engine summary of the HAS page and appears to be the budget-impact 'population cible a maturite'. Original French wording and avis date not verified. Needs confirmation against the avis PDF.,eligible_E2.csv,hemgenix,France,,304.0,,annual,304.0,304.0,True,B,
Hemgenix,HemB_adult,haemophilia B (EU orphan designation prevalence),EU,prevalence_rate,,0.2,,"per 10,000 people in the EU",2018,2018,"At the time of designation, haemophilia B affected approximately 0.2 in 10,000 people in the European Union (EU). This was equivalent to a total of around 10,000 people*, and is below the ceiling for orphan designation, which is 5 people in 10,000.","EMA orphan designation page EU/3/18/1999 (etranacogene dezaparvovec, haemophilia B)",https://www.ema.europa.eu/en/medicines/human/orphan-designations/eu-3-18-1999,verified-from-source,"EU-wide, all ages and severities (~10,000 people). Designation year 2018 inferred from the designation number.",eligible_E2.csv,hemgenix,EU,,0.2,,unspecified,0.2,0.2,False,A,
Hemgenix,HemB_adult,"haemophilia B, all ages and severities",EU,prevalent_eligible,,10000,,people in the EU,2018,2018,"This was equivalent to a total of around 10,000 people*",EMA orphan designation page EU/3/18/1999,https://www.ema.europa.eu/en/medicines/human/orphan-designations/eu-3-18-1999,verified-from-source,"Sponsor-estimated at orphan designation; adult severe/moderately severe subset not given. | family set by override: all haemophilia B in the EU, all severities",eligible_E2.csv,hemgenix,EU,,10000.0,,disease_prevalence,10000.0,10000.0,True,A,
Hemgenix,HemB_adult,"adult male hemophilia B, moderately severe to severe, on FIX prophylaxis (sponsor BIA population)",Canada,gatekeeper_eligible,,58,,patients (implied eligible pool),2024,2024-09,(derived) 14 patients treated by end of 2027 at cumulative uptake 3% + 8% + 13% = 24% implies ~58 eligible patients,"CDA-AMC (CADTH) Pharmacoeconomic Review, Etranacogene Dezaparvovec (Hemgenix), NCBI Bookshelf NBK608456 (September 2024)",https://www.ncbi.nlm.nih.gov/books/NBK608456/,derived,"CDA-AMC text: sponsor restricted the BIA to 'adult male hemophilia B patients with moderately severe to severe disease who receive FIX prophylaxis', assumed uptake of '3%, 8%, and 13% in years 1, 2, and 3, respectively', giving 'an estimated 14 patients receiving treatment with etranacogene dezaparvovec by the end of 2027'. Arithmetic assumes the yearly percentages apply to the same fixed pool; CDA-AMC reanalysis broadened the pool to mild/moderate patients on prophylaxis (27% severe, 40% moderate, 32% mild among adult males; 40% of moderate and 19% of mild on prophylaxis) but its patient counts were not extracted.",eligible_E2.csv,hemgenix,Canada,,58.0,,prevalent,58.0,58.0,True,A,
Hemgenix,HemB_adult,adult male hemophilia B severity split (CDA-AMC market assessment),Canada,prevalence_rate,,27,,percent of adult males with hemophilia B who have severe disease,2024,2024-09,"27% of adult males presented with severe disease, 40% presented with moderate disease and 32% presented with mild disease","CDA-AMC (CADTH) Pharmacoeconomic Review, Etranacogene Dezaparvovec (Hemgenix), NCBI Bookshelf NBK608456 (September 2024)",https://www.ncbi.nlm.nih.gov/books/NBK608456/,verified-from-source,Also: 40% of moderate and 19% of mild patients receive FIX prophylaxis (CADTH reanalysis inputs).,eligible_E2.csv,hemgenix,Canada,,27.0,,unspecified,27.0,27.0,False,A,
Hemgenix,HemB_adult,share of haemophilia patients with pre-existing anti-AAV5 antibodies (global),Global,seroprevalence,,34.8,,"percent seropositive for AAV5 (people with hemophilia A, multinational cohort)",2022,2022,global seroprevalence was...34.8% for AAV5,"Klamroth R et al., Global Seroprevalence of Pre-existing Immunity Against AAV5 and Other AAV Serotypes in People with Hemophilia A, Human Gene Therapy 2022, PMID 35156839 (abstract via PubMed)",https://pubmed.ncbi.nlm.nih.gov/35156839/,verified-from-source,"Same AAV5 capsid as Hemgenix; US 26.8%, Germany 28.1%, France 37.2%, Italy 40%, UK 5.9%, Japan 29.8%, Brazil 26.9%, Russia 46.2%, South Africa 51.8% (see Roctavian seroprevalence rows). Note EU Hemgenix label does not exclude seropositive patients; G-BA rejected an AAV5 exclusion when counting patients.",eligible_E2.csv,hemgenix,global,,34.8,,prevalent,34.8,34.8,False,A,
Hemgenix,HemB_adult,"hemophilia B, all ages and severities (patients identified in national registries/reports to WFH)",UK,prevalent_eligible,,1721,,people with hemophilia B (identified),2022,2023-10,"United Kingdom 1,721 4% 14% 7% 37% 38% 0%","WFH, Report on the Annual Global Survey 2022 (published October 2023), country tables: hemophilia A and B counts (p.42-44) and age distribution (p.51-56)",https://www1.wfh.org/publications/files/pdf-2399.pdf,verified-from-source,"Table columns: country, hemophilia B count, then % aged 0-4, 5-13, 14-18, 19-44, 45+, age not known (age table) or hemophilia A, hemophilia B, type unknown, VWD, other factor deficiencies (count table). adults 19+ = 37%+38% = 75% (~1,290). Severity split by country is not reported in AGS 2022 (only by GNI group). The US did not report hemophilia counts to AGS 2022 (inhibitor and emicizumab data only).",eligible_E2.csv,hemgenix,UK,,1721.0,,prevalent,1721.0,1721.0,True,A,
Hemgenix,HemB_adult,"hemophilia B, all ages and severities (patients identified in national registries/reports to WFH)",Germany,prevalent_eligible,,842,,people with hemophilia B (identified),2022,2023-10,"Germany 4,245 842 0 6,629 636 186 479 1,759 177 142 951","WFH, Report on the Annual Global Survey 2022 (published October 2023), country tables: hemophilia A and B counts (p.42-44) and age distribution (p.51-56)",https://www1.wfh.org/publications/files/pdf-2399.pdf,verified-from-source,"Table columns: country, hemophilia B count, then % aged 0-4, 5-13, 14-18, 19-44, 45+, age not known (age table) or hemophilia A, hemophilia B, type unknown, VWD, other factor deficiencies (count table). age distribution row not reported for Germany in the age tables. Severity split by country is not reported in AGS 2022 (only by GNI group). The US did not report hemophilia counts to AGS 2022 (inhibitor and emicizumab data only).",eligible_E2.csv,hemgenix,Germany,,842.0,,prevalent,842.0,842.0,True,A,
Hemgenix,HemB_adult,"hemophilia B, all ages and severities (patients identified in national registries/reports to WFH)",France,prevalent_eligible,,1909,,people with hemophilia B (identified),2022,2023-10,"France 1,909 5% 14% 10% 36% 34% 0%","WFH, Report on the Annual Global Survey 2022 (published October 2023), country tables: hemophilia A and B counts (p.42-44) and age distribution (p.51-56)",https://www1.wfh.org/publications/files/pdf-2399.pdf,verified-from-source,"Table columns: country, hemophilia B count, then % aged 0-4, 5-13, 14-18, 19-44, 45+, age not known (age table) or hemophilia A, hemophilia B, type unknown, VWD, other factor deficiencies (count table). adults 19+ = 36%+34% = 70% (~1,340). Severity split by country is not reported in AGS 2022 (only by GNI group). The US did not report hemophilia counts to AGS 2022 (inhibitor and emicizumab data only).",eligible_E2.csv,hemgenix,France,,1909.0,,prevalent,1909.0,1909.0,True,A,
Hemgenix,HemB_adult,"hemophilia B, all ages and severities (patients identified in national registries/reports to WFH)",Italy,prevalent_eligible,,707,,people with hemophilia B (identified),2022,2023-10,"Italy 2,944 707 2,802 308 13 367 28 1,840 170 553 50","WFH, Report on the Annual Global Survey 2022 (published October 2023), country tables: hemophilia A and B counts (p.42-44) and age distribution (p.51-56)",https://www1.wfh.org/publications/files/pdf-2399.pdf,verified-from-source,"Table columns: country, hemophilia B count, then % aged 0-4, 5-13, 14-18, 19-44, 45+, age not known (age table) or hemophilia A, hemophilia B, type unknown, VWD, other factor deficiencies (count table). age distribution row not reported for Italy. Severity split by country is not reported in AGS 2022 (only by GNI group). The US did not report hemophilia counts to AGS 2022 (inhibitor and emicizumab data only).",eligible_E2.csv,hemgenix,Italy,,707.0,,prevalent,707.0,707.0,True,A,
Hemgenix,HemB_adult,"hemophilia B, all ages and severities (patients identified in national registries/reports to WFH)",Spain,prevalent_eligible,,286,,people with hemophilia B (identified),2022,2023-10,Spain 286 2% 6% 6% 34% 45% 6%,"WFH, Report on the Annual Global Survey 2022 (published October 2023), country tables: hemophilia A and B counts (p.42-44) and age distribution (p.51-56)",https://www1.wfh.org/publications/files/pdf-2399.pdf,verified-from-source,"Table columns: country, hemophilia B count, then % aged 0-4, 5-13, 14-18, 19-44, 45+, age not known (age table) or hemophilia A, hemophilia B, type unknown, VWD, other factor deficiencies (count table). count table gives 287; adults 19+ = 34%+45% = 79%, 6% age unknown. Severity split by country is not reported in AGS 2022 (only by GNI group). The US did not report hemophilia counts to AGS 2022 (inhibitor and emicizumab data only).",eligible_E2.csv,hemgenix,Spain,,286.0,,prevalent,286.0,286.0,True,A,
